Num,Site,Habitat,Population,Rep,DishNum,PopNum,Treatment,ID,SurvivalID,NoGermDish,TotGermDish,PropGermDish,PlotPropGerm,Label,PlantDate,GermDate,Censor,Census,DaysCensus,DaysToGerm
168,BAY,Roadside,BAY-R,D,17,2,Construction,D_2_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
169,BAY,Roadside,BAY-R,D,17,2,Construction,D_2_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
170,BAY,Roadside,BAY-R,D,17,2,Construction,D_2_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
171,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
172,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
173,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
174,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
175,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
176,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
177,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
178,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
179,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
180,BAY,Roadside,BAY-R,D,18,2,Vegetated,D_2_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
181,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
182,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
183,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
184,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
185,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
186,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
187,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
188,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
189,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
190,BAY,Roadside,BAY-R,E,19,2,Vegetated,E_2_Natural,Natural_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
191,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
192,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
193,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
194,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
195,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
196,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
197,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
198,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
199,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed9Date,7/21/21,7/25/21,1,8/3/21,13,4
200,BAY,Roadside,BAY-R,E,20,2,Construction,E_2_Construction,Construction_R,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
201,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
202,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
203,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
204,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
205,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
206,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
207,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed7Date,7/21/21,7/30/21,1,8/3/21,13,9
208,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed8Date,7/21/21,,NA,8/3/21,13,0
209,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed9Date,7/21/21,,NA,8/3/21,13,0
210,CHE,Away,CHE-A,A,21,3,Vegetated,A_3_Natural,Natural_A,3,7,0.7,0.3,Seed10Date,7/21/21,,NA,8/3/21,13,0
211,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
212,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
213,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
214,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
215,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
216,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
217,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
218,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
219,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
220,CHE,Away,CHE-A,A,22,3,Construction,A_3_Construction,Construction_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
221,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
222,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
223,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
224,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
225,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
226,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
227,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
228,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
229,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
230,CHE,Away,CHE-A,B,23,3,Construction,B_3_Construction,Construction_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
231,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
232,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
233,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
234,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
235,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
236,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
237,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
238,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/25/21,1,8/3/21,13,4
239,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/26/21,1,8/3/21,13,5
240,CHE,Away,CHE-A,B,24,3,Vegetated,B_3_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
241,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
242,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/24/21,1,8/3/21,13,3
243,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
244,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
245,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
246,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
247,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
248,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
249,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
250,CHE,Away,CHE-A,C,25,3,Construction,C_3_Construction,Construction_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
251,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
252,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
253,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
254,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
255,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
256,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
257,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
258,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
259,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/23/21,1,8/3/21,13,2
260,CHE,Away,CHE-A,C,26,3,Vegetated,C_3_Natural,Natural_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
261,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
262,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
263,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
264,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
265,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
266,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
267,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
268,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
269,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
270,CHE,Away,CHE-A,D,27,3,Vegetated,D_3_Natural,Natural_A,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
271,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
272,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
273,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
274,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
275,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
276,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed6Date,7/21/21,,NA,8/3/21,13,0
277,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed7Date,7/21/21,,NA,8/3/21,13,0
278,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed8Date,7/21/21,,NA,8/3/21,13,0
279,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed9Date,7/21/21,,NA,8/3/21,13,0
280,CHE,Away,CHE-A,D,28,3,Construction,D_3_Construction,Construction_A,5,5,0.5,0.5,Seed10Date,7/21/21,,NA,8/3/21,13,0
281,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
282,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
283,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed3Date,7/21/21,7/24/21,1,8/3/21,13,3
284,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
285,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
286,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
287,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
288,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
289,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
290,CHE,Away,CHE-A,E,29,3,Construction,E_3_Construction,Construction_A,1,9,0.9,0.1,Seed10Date,7/21/21,,NA,8/3/21,13,0
291,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
292,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
293,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
294,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
295,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
296,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
297,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
298,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
299,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
300,CHE,Away,CHE-A,E,30,3,Vegetated,E_3_Natural,Natural_A,0,10,1,0,Seed10Date,7/21/21,7/24/21,1,8/3/21,13,3
301,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
302,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
303,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
304,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
305,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
306,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed6Date,7/21/21,7/23/21,1,8/3/21,13,2
307,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed7Date,7/21/21,7/23/21,1,8/3/21,13,2
308,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed8Date,7/21/21,7/23/21,1,8/3/21,13,2
309,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed9Date,7/21/21,7/24/21,1,8/3/21,13,3
310,CHE,Roadside,CHE-R,A,31,4,Construction,A_4_Construction,Construction_R,0,10,1,0,Seed10Date,7/21/21,7/26/21,1,8/3/21,13,5
311,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
312,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
313,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
314,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed4Date,7/21/21,7/24/21,1,8/3/21,13,3
315,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
316,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed6Date,7/21/21,7/25/21,1,8/3/21,13,4
317,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed7Date,7/21/21,,NA,8/3/21,13,0
318,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed8Date,7/21/21,,NA,8/3/21,13,0
319,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed9Date,7/21/21,,NA,8/3/21,13,0
320,CHE,Roadside,CHE-R,A,32,4,Vegetated,A_4_Natural,Natural_R,4,6,0.6,0.4,Seed10Date,7/21/21,,NA,8/3/21,13,0
321,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
322,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
323,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
324,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
325,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed5Date,7/21/21,7/24/21,1,8/3/21,13,3
326,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed6Date,7/21/21,7/24/21,1,8/3/21,13,3
327,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed7Date,7/21/21,7/24/21,1,8/3/21,13,3
328,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed8Date,7/21/21,7/24/21,1,8/3/21,13,3
329,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed9Date,7/21/21,,NA,8/3/21,13,0
330,CHE,Roadside,CHE-R,B,33,4,Construction,B_4_Construction,Construction_R,2,8,0.8,0.2,Seed10Date,7/21/21,,NA,8/3/21,13,0
331,CHE,Roadside,CHE-R,B,34,4,Vegetated,B_4_Natural,Natural_R,1,9,0.9,0.1,Seed1Date,7/21/21,7/23/21,1,8/3/21,13,2
332,CHE,Roadside,CHE-R,B,34,4,Vegetated,B_4_Natural,Natural_R,1,9,0.9,0.1,Seed2Date,7/21/21,7/23/21,1,8/3/21,13,2
333,CHE,Roadside,CHE-R,B,34,4,Vegetated,B_4_Natural,Natural_R,1,9,0.9,0.1,Seed3Date,7/21/21,7/23/21,1,8/3/21,13,2
334,CHE,Roadside,CHE-R,B,34,4,Vegetated,B_4_Natural,Natural_R,1,9,0.9,0.1,Seed4Date,7/21/21,7/23/21,1,8/3/21,13,2
335,CHE,Roadside,CHE-R,B,34,4,Vegetated,B_4_Natural,Natural_R,1,9,0.9,0.1,Seed5Date,7/21/21,7/23/21,1,8/3/21,13,2
